number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
109,959618726734655488,20180203024507,0,0,politifact15014,0,dennis_neier,20170301222540,3978,4333,False
110,959796911778693120,20180203143310,0,0,politifact15014,0,zefmar88,20110703213852,619,812,False
111,959850069037109250,20180203180424,0,0,politifact15014,0,EnglishTrerry,20180203180036,0,0,False
112,959953238807126016,20180204005421,0,0,politifact15014,0,migueldiablo65,20161213001923,15266,15558,False
113,959970102962683905,20180204020122,115,35,politifact15014,0,lawbarrett55,20160304234548,3722,4965,False
114,960005452980523009,20180204042150,0,0,politifact15014,0,InezLPN,20130813040458,7,62,False
115,960161342651998208,20180204144117,6,4,politifact15014,0,MangusColorado,20110104223050,4626,4480,False
116,960241750102159361,20180204200048,0,0,politifact15014,0,RiveraVinny,20130111014623,218,543,False
117,960536863793655809,20180205153328,0,0,politifact15014,0,cynr46_rueth,20150207071404,90,797,False
118,960565604305350657,20180205172741,0,0,politifact15014,0,lsmoore2405,20130906165700,3356,4825,False
119,960596323207696384,20180205192945,0,0,politifact15014,0,Calle48,20110609121750,563,1798,False
120,960639325242347520,20180205222037,0,0,politifact15014,0,attentionmars,20140423003320,1786,4502,False
121,960872764889550848,20180206134813,0,0,politifact15014,0,JimCurley4,20171123010035,1453,1751,False
122,960912756093353984,20180206162708,1,0,politifact15014,0,crews_donnie,20170907151208,1,5,False
123,960935344068841472,20180206175653,0,0,politifact15014,0,JOHNWIL94936475,20170828123419,2,103,False
124,960944324107276294,20180206183235,0,0,politifact15014,0,mimi_gant,20150828190343,174,172,False
125,960967219365797888,20180206200333,0,0,politifact15014,0,JosephLThomasJr,20110905032210,476,112,False
126,961021342375202817,20180206233837,0,0,politifact15014,0,CostenRon,20140429183034,730,4988,False
127,961081215678930944,20180207033632,0,0,politifact15014,0,JOHNWIL94936475,20170828123419,2,103,False
128,1027743374357536768,20180810022809,1,1,politifact15014,0,tice_stacy,20151110021548,10808,11481,False
129,972666281441878016,20180311025127,0,2,politifact15156,1,obamolizer,20140927220504,2284,1118,False
130,972678396575559680,20180311033935,9,11,politifact15156,1,OneMoreTime64,20171211012717,3466,4576,False
131,972827819993595904,20180311133321,1,1,politifact15156,1,SimplifyReason,20170422064709,17,112,False
132,972828014269448192,20180311133407,0,0,politifact15156,1,ElioCollazo,20170109013848,50,772,False
133,972828571831062528,20180311133620,0,0,politifact15156,1,FactandMythCom,20160208020457,411,40,False
134,972830170057854976,20180311134241,0,0,politifact15156,1,VictorMiranda30,20110904024215,61,451,False
135,972831037842653184,20180311134608,0,0,politifact15156,1,Hoaxolizer,20141021090221,940,358,False
136,972831077818621952,20180311134617,0,0,politifact15156,1,obamolizer,20140927220504,2284,1118,False
137,972833967383523329,20180311135746,0,0,politifact15156,1,10jhez10,20160910055657,445,4278,False
138,972834713974042625,20180311140044,0,0,politifact15156,1,SW_FLA_REALTOR,20140815120041,676,638,False
139,972837311770578944,20180311141104,0,0,politifact15156,1,WhiteHouse24x7,20120514132150,5226,4477,False
140,972844382029336577,20180311143909,0,0,politifact15156,1,Nancy_Crouse,20121211131238,5057,5072,False
141,972844629241479168,20180311144008,1,0,politifact15156,1,TripTrundle,20101214203947,704,9,False
142,972860485438644225,20180311154309,1,1,politifact15156,1,President,20110304022023,67865,31,False
143,972860567982493697,20180311154328,0,0,politifact15156,1,cdfonyo,20090217212056,1430,2555,False
144,972861220918239233,20180311154604,0,0,politifact15156,1,Obamaupdate200,20120324221459,3246,3665,False
145,972864974577119232,20180311160059,0,0,politifact15156,1,EINObamaNews,20110628103811,678,1180,False
146,972868748729290753,20180311161559,0,0,politifact15156,1,NY212Mick,20121103162608,4347,4038,False
147,972873567602987008,20180311163508,0,0,politifact15156,1,NY212Mick,20121103162608,4347,4038,False
148,972878711526748162,20180311165534,1,0,politifact15156,1,JoAnneKlem,20130307051632,15106,16532,False
149,972882760208658434,20180311171139,1,0,politifact15156,1,RiveraVinny,20130111014623,218,543,False
150,972891918542794752,20180311174803,0,0,politifact15156,1,Dano50,20090411224601,3301,4900,False
151,972900916113346561,20180311182348,1,0,politifact15156,1,OfeliasHeaven,20151113033128,707,1031,False
152,972903196007043079,20180311183252,0,0,politifact15156,1,SusanSharay,20150203162608,264,1510,False
153,972906841352081408,20180311184721,0,0,politifact15156,1,JazzyjaceJace,20120803174809,1942,3899,False
154,972909985880457216,20180311185951,0,0,politifact15156,1,natur_luvr,20161125005856,159,355,False
155,972911275415162880,20180311190458,0,0,politifact15156,1,DudekLinda,20141216234631,4504,4991,False
156,972917075617501184,20180311192801,0,0,politifact15156,1,Kimbiwa,20150203224101,170,1340,False
157,972917563368902657,20180311192957,0,0,politifact15156,1,realtj49er,20170127054417,940,1512,False
158,972921511416918017,20180311194538,0,0,politifact15156,1,mollymoor,20090312170146,10325,10755,False
159,972934447346499584,20180311203703,0,0,politifact15156,1,vevgar,20160625015709,544,789,False
160,972944379991138304,20180311211631,0,0,politifact15156,1,roderime,20100327144139,23,137,False
161,972948418652815360,20180311213234,0,0,politifact15156,1,msmarcellaruble,20130803010338,3,103,False
162,972948897013420035,20180311213428,0,0,politifact15156,1,dixielolo,20141022021451,4501,4888,False
163,972953781108228096,20180311215352,0,0,politifact15156,1,solusnan1,20160311102204,16216,16433,False
164,972954145895297024,20180311215519,0,0,politifact15156,1,AnastasiaYeager,20121004015205,1614,1609,False
165,972961107664097281,20180311222259,0,0,politifact15156,1,melissacammaran,20111011170208,252,894,False
166,972964621349867520,20180311223657,0,0,politifact15156,1,ictchicano,20091115061709,37,103,False
167,972965859403747329,20180311224152,0,0,politifact15156,1,Sirdemby,20091015040112,1532,1941,False
168,972968781914845184,20180311225329,0,0,politifact15156,1,bobcat_cobb,20171122194019,3,22,False
169,972973529208705024,20180311231220,0,0,politifact15156,1,noTrumpette,20161121194631,1183,1654,False
170,972974817044549633,20180311231728,0,0,politifact15156,1,renerabril,20100728225110,9319,8633,False
171,972976846987055104,20180311232532,2,1,politifact15156,1,CamelotK,20110309001613,4915,3844,False
172,972978245124612096,20180311233105,0,0,politifact15156,1,actividadnotice,20170103031919,821,3479,False
173,972982020480512001,20180311234605,0,0,politifact15156,1,beauticountry,20161208030151,7980,8790,False
174,972982714134646784,20180311234850,3,1,politifact15156,1,claverackjac,20110421140148,8282,8626,False
175,972988389577449472,20180312001123,0,0,politifact15156,1,NormanGabbard1,20170710215021,847,1515,False
176,972995356907651072,20180312003905,0,0,politifact15156,1,news_todaywordl,20180210122510,3,0,False
177,972995729844301824,20180312004034,0,0,politifact15156,1,marg55077,20110520112206,1376,4877,False
178,972997038945292290,20180312004546,0,0,politifact15156,1,SusanEn1983,20180103202035,499,638,False
179,973002416592490497,20180312010708,0,0,politifact15156,1,wendydshaffer,20090226210037,9727,10503,False
180,973002934190592001,20180312010911,2,2,politifact15156,1,bhsnitzer,20170109004149,13755,13645,False
181,973006938005999618,20180312012506,0,0,politifact15156,1,BBY_Big_Woody,20090424010831,654,3285,False
182,973010869574619137,20180312014043,0,0,politifact15156,1,jane747,20090824232906,8226,7799,False
183,973013373955821569,20180312015040,0,0,politifact15156,1,FlintMI1,20160125131003,559,2347,False
184,973014581537853440,20180312015528,0,0,politifact15156,1,LindaOsborne60,20090312201409,138,448,False
185,973014622952304641,20180312015538,0,0,politifact15156,1,JohnKaster,20080808073843,902,282,False
186,973015627903336448,20180312015938,0,0,politifact15156,1,BizzbuilderKen,20140717153247,1661,4760,False
187,973016085401280512,20180312020127,0,0,politifact15156,1,CatchpoleRonald,20130930033714,5,13,False
188,973018531833946112,20180312021110,0,0,politifact15156,1,VikkiMarshall4,20121102233420,1308,4635,False
189,973021886673166336,20180312022430,0,0,politifact15156,1,ganmadebbie1,20140410010428,239,805,False
190,973029904920055808,20180312025622,0,0,politifact15156,1,MatthewBParksSr,20111012170608,851,3618,False
191,973034380498120704,20180312031409,0,0,politifact15156,1,ARTISTstacy,20090414180408,15910,17279,False
192,973041504884350976,20180312034227,0,0,politifact15156,1,jacobulls1,20140712003246,0,6,False
193,973052197192851456,20180312042456,27,12,politifact15156,1,CraigRozniecki,20130415200911,113638,113502,False
194,973089403152338944,20180312065247,0,0,politifact15156,1,REaPRagone,20120901155943,14789,14762,False
195,973132971678097408,20180312094555,2,5,politifact15156,1,Suma4720,20091116001144,6413,7365,False
196,973159690983981056,20180312113205,2,0,politifact15156,1,carryconcealed,20100406194757,29495,1610,False
197,973176458964283392,20180312123843,1,0,politifact15156,1,danilo_lopez,20091205213520,121,243,False
198,973189167457980418,20180312132913,0,0,politifact15156,1,SikorskiJohn,20121217201800,404,873,False
199,973202052397584386,20180312142025,0,0,politifact15156,1,StatsInTheWild,20090313013246,5054,5377,False
200,973205058820231170,20180312143221,0,0,politifact15156,1,CLBallard1,20180126181150,313,4601,False
201,973214011989753856,20180312150756,0,0,politifact15156,1,FeeltheBern2018,20161010203133,268,1,False
202,973249390503702528,20180312172831,0,0,politifact15156,1,beeinchicago,20090602183434,178,917,False
203,973249408677576704,20180312172835,0,0,politifact15156,1,beeinchicago,20090602183434,178,917,False
204,973259482896781312,20180312180837,0,0,politifact15156,1,DudekLinda,20141216234631,4504,4991,False
205,973263735497416704,20180312182531,3,4,politifact15156,1,snopes,20080403170011,239718,62,True
206,973264596151754752,20180312182856,0,0,politifact15156,1,abufiras2009,20130913152846,5686,3520,False
207,973276248184164360,20180312191514,0,0,politifact15156,1,jcjhot32,20090621212609,164,1392,False
208,973277800995217408,20180312192125,0,0,politifact15156,1,stylnpa,20120227183838,3316,4826,False
209,973358038353526785,20180313004015,0,0,politifact15156,1,skinnergj,20110223121712,1423,2008,False
210,973751205410234368,20180314024233,0,0,politifact15156,1,klnassie,20111206032615,1240,890,False
211,973751599582535681,20180314024407,1,0,politifact15156,1,klnassie,20111206032615,1240,890,False
212,973958317243445249,20180314162532,0,0,politifact15156,1,LkpinkLinda,20130602134126,31,91,False
213,974183505264500736,20180315072021,0,0,politifact15156,1,alunthe,20151226035008,2588,4724,False
214,974227353189613568,20180315101435,0,0,politifact15156,1,CaroleCasuco,20170203122232,2098,4929,False
215,974708387136069632,20180316180603,0,0,politifact15156,1,Fisherjonathan1,20140911211451,306,318,False
216,975148149906997250,20180317231330,15,7,politifact15156,1,snopes,20080403170011,239718,62,True
217,975540720772595712,20180319011327,0,0,politifact15156,1,liltxhurricane4,20110302045050,102,164,False
218,977320599214219265,20180323230603,0,0,politifact15156,1,Milvet2009,20090224192808,29,158,False
219,1030453621320605699,20180817135742,0,0,politifact15156,1,PaulaDuvall2,20121022000759,8796,8331,False
